,SN,ON_HOURS,NUM_OF_POWER_ONS,EXPECTED_MOTOR_ROTATIONS,SUPPOSED_MOTOR_ROTATIONS,ACTIVE_MILLING_HOURS,DAYS OFFLINE,DAYS SINCE VISIT,CATEGORY
12650,18040282,3.73,1.0,74.0,85.0,3.47,150.0,152.0,Technical
12651,17020142,9.91,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
12652,21111016,1.52,1.0,85.0,85.0,1.22,68.0,240.0,Technical
12653,21050625,0.18,1.0,0.0,0.0,0.0,32.0,33.0,Technical
12654,18040271,3.35,1.0,2.0,2.0,0.02,40.0,77.0,Technical
12655,21110979,0.07,1.0,0.0,0.0,0.02,51.0,11.0,Technical
12656,18040234,1.84,1.0,495.0,495.0,0.35,91.0,95.0,Nontechnical
12657,19060416,2.99,1.0,938.0,939.0,1.84,31.0,34.0,Technical
12658,19060551,3.82,1.0,985.0,985.0,3.26,265.0,9.0,Nontechnical
12659,19060416,1.41,1.0,498.0,892.0,0.92,31.0,31.0,Nontechnical
12660,21111040,1.62,1.0,702.0,700.0,1.13,37.0,3.0,Technical
12661,18040234,0.5,1.0,52.0,52.0,0.33,91.0,95.0,Nontechnical
12662,21050822,2.75,1.0,929.0,929.0,2.27,70.0,41.0,Technical
12663,19060551,2.46,1.0,923.0,923.0,1.58,36.0,72.0,Nontechnical
12664,19060324,9.64,1.0,0.0,0.0,0.0,186.0,511.0,Technical
12665,21111028,3.0,1.0,83.0,83.0,2.24,68.0,240.0,Technical
12666,21050831,5.14,1.0,54.0,54.0,0.14,70.0,41.0,Technical
12667,21110979,1.38,1.0,20.0,28.0,0.01,51.0,11.0,Technical
12668,21050697,2.2,1.0,77.0,77.0,2.17,83.0,83.0,Nontechnical
12669,17010091,4.39,1.0,0.0,0.0,0.02,84.0,11.0,Nontechnical
12670,19060450,0.7,1.0,70.0,70.0,0.59,263.0,577.0,Nontechnical
12671,18040271,9.39,1.0,9.0,9.0,1.85,31.0,148.0,Technical
12672,18040304,9.93,1.0,997.0,869.0,6.42,46.0,46.0,Nontechnical
12673,18040269,4.25,1.0,857.0,858.0,3.02,55.0,283.0,Technical
12674,21050719,7.29,1.0,814.0,815.0,5.73,79.0,100.0,Nontechnical
12675,21050784,6.32,1.0,7742.0,7742.0,6.2,41.0,42.0,Technical
12676,21050678,7.8,1.0,933.0,936.0,6.08,83.0,83.0,Nontechnical
12677,19060427,1.78,1.0,99.0,76.0,1.41,43.0,65.0,Technical
12678,21050719,9.9,1.0,0.0,0.0,0.0,76.0,76.0,Nontechnical
12679,19060385,1.5,1.0,187.0,187.0,0.78,58.0,59.0,Technical
12680,19060439,0.69,1.0,108.0,23.0,0.08,81.0,82.0,Technical
12681,21050856,4.62,1.0,938.0,938.0,4.51,51.0,74.0,Technical
12682,21050831,9.91,1.0,26.0,26.0,0.08,70.0,41.0,Technical
12683,18040178,0.46,1.0,73.0,73.0,0.31,95.0,95.0,Nontechnical
12684,21050599,9.98,1.0,1.0,1.0,0.01,56.0,58.0,Nontechnical
12685,21111040,18.56,1.0,0.0,0.0,0.0,37.0,3.0,Technical
12686,19060395,8.89,1.0,69.0,68.0,5.22,31.0,34.0,Technical
12687,21110979,4.91,1.0,0.0,0.0,0.0,51.0,11.0,Technical
12688,19060334,2.16,1.0,370.0,517.0,1.56,59.0,24.0,Nontechnical
12689,19060395,3.73,1.0,800.0,801.0,2.74,31.0,34.0,Technical
12690,18040181,3.76,1.0,911.0,911.0,3.62,73.0,74.0,Nontechnical
12691,18040304,3.08,1.0,0.0,0.0,0.0,46.0,46.0,Nontechnical
12692,21050747,8.38,1.0,1.0,1.0,0.05,39.0,69.0,Technical
12693,19060324,9.78,1.0,0.0,0.0,0.0,186.0,511.0,Technical
12694,18040215,9.97,1.0,0.0,0.0,0.0,185.0,525.0,Nontechnical
12695,19060557,5.0,1.0,949.0,949.0,2.68,274.0,161.0,Technical
12696,18040219,6.61,1.0,0.0,0.0,0.0,39.0,530.0,Nontechnical
12697,21050645,0.27,1.0,0.0,23.0,0.06,65.0,66.0,Nontechnical
12698,21050784,8.63,1.0,945.0,945.0,8.46,41.0,42.0,Technical
12699,21111016,9.19,1.0,80.0,80.0,7.87,68.0,240.0,Technical
12700,21050858,0.92,1.0,60.0,61.0,0.33,147.0,364.0,Technical
12701,21111007,5.53,1.0,969.0,970.0,4.68,68.0,240.0,Technical
12702,21050615,9.96,1.0,0.0,0.0,0.0,75.0,76.0,Nontechnical
12703,19060416,3.63,1.0,583.0,86.0,1.36,31.0,31.0,Nontechnical
12704,19060419,9.74,1.0,6.0,6.0,1.15,31.0,31.0,Nontechnical
12705,18040304,9.88,1.0,982.0,982.0,5.32,46.0,46.0,Nontechnical
12706,18040215,2.73,1.0,0.0,0.0,0.0,39.0,530.0,Nontechnical
12707,21050676,2.9,1.0,841.0,841.0,1.9,145.0,343.0,Nontechnical
12708,21050719,9.37,1.0,9896.0,9898.0,6.57,79.0,100.0,Nontechnical
12709,21050692,7.5,1.0,60.0,60.0,6.79,83.0,83.0,Nontechnical
12710,21050822,2.41,1.0,997.0,997.0,1.97,70.0,41.0,Technical
12711,18040245,9.97,1.0,0.0,0.0,0.0,47.0,544.0,Nontechnical
12712,21111016,8.29,1.0,952.0,952.0,5.34,68.0,240.0,Technical
12713,19060447,8.22,1.0,428.0,426.0,3.42,50.0,9.0,Nontechnical
12714,21050719,2.39,1.0,96.0,96.0,2.02,124.0,5.0,Technical
12715,18040274,0.16,1.0,0.0,0.0,0.0,158.0,206.0,Technical
12716,18040304,0.67,1.0,63.0,71.0,0.19,61.0,81.0,Nontechnical
12717,19060395,3.69,1.0,93.0,94.0,3.34,31.0,34.0,Technical
12718,17010091,5.48,1.0,0.0,0.0,0.0,84.0,11.0,Nontechnical
12719,21050719,9.61,1.0,960.0,960.0,9.46,81.0,81.0,Nontechnical
12720,21050601,2.6,1.0,286.0,286.0,2.6,60.0,61.0,Technical
12721,21050719,8.6,1.0,0.0,950.0,7.36,272.0,73.0,Nontechnical
12722,21050665,2.63,1.0,87.0,87.0,1.74,145.0,343.0,Nontechnical
12723,21050584,3.0,1.0,80.0,80.0,1.32,51.0,69.0,Technical
12724,18040304,8.6,1.0,0.0,0.0,0.02,35.0,89.0,Nontechnical
12725,18040174,9.98,1.0,9.0,9.0,0.14,177.0,524.0,Nontechnical
12726,21110961,7.67,1.0,66.0,65.0,0.7,34.0,34.0,Technical
12727,21110979,1.86,1.0,502.0,1001.0,0.86,51.0,11.0,Technical
12728,18040304,5.14,1.0,75.0,75.0,3.51,46.0,46.0,Nontechnical
12729,19060551,5.51,1.0,993.0,983.0,5.44,45.0,74.0,Nontechnical
12730,18040251,1.96,1.0,46.0,45.0,0.18,158.0,206.0,Technical
12731,21110979,6.17,1.0,0.0,0.0,0.0,51.0,11.0,Technical
12732,19060571,9.96,1.0,506.0,506.0,0.73,220.0,4.0,Technical
12733,18040269,3.7,1.0,950.0,950.0,1.35,55.0,283.0,Technical
12734,21050719,4.63,1.0,985.0,986.0,3.26,81.0,81.0,Nontechnical
12735,18040304,6.99,1.0,915.0,915.0,3.49,46.0,46.0,Nontechnical
12736,21050615,9.95,1.0,0.0,0.0,0.0,75.0,76.0,Nontechnical
12737,21110979,2.25,1.0,933.0,983.0,1.65,51.0,11.0,Technical
12738,21050601,2.49,1.0,974.0,974.0,2.48,60.0,61.0,Technical
12739,19060395,9.95,1.0,2.0,8.0,0.03,31.0,34.0,Technical
12740,21111023,0.07,1.0,4.0,4.0,0.02,37.0,3.0,Technical
12741,18040203,3.68,1.0,975.0,974.0,3.56,31.0,40.0,Nontechnical
12742,21050625,9.95,1.0,0.0,0.0,0.0,32.0,33.0,Technical
12743,18040234,8.9,1.0,960.0,960.0,4.81,91.0,95.0,Nontechnical
12744,21050719,1.0,1.0,56.0,56.0,0.13,81.0,81.0,Nontechnical
12745,21050719,14.48,1.0,9972.0,9972.0,12.42,81.0,81.0,Nontechnical
12746,19060416,0.88,1.0,271.0,272.0,0.25,43.0,65.0,Technical
12747,19060306,9.97,1.0,978.0,978.0,8.91,150.0,152.0,Technical
12748,19060419,3.71,1.0,835.0,835.0,3.0,81.0,82.0,Technical
12749,18040190,6.94,1.0,985.0,984.0,5.92,31.0,40.0,Nontechnical
12750,21050710,2.74,1.0,960.0,961.0,1.02,149.0,73.0,Technical
12751,21050690,2.42,1.0,81.0,81.0,1.19,83.0,83.0,Nontechnical
12752,21110967,8.77,1.0,870.0,873.0,2.8,34.0,34.0,Technical
12753,18040273,9.5,1.0,0.0,0.0,0.0,158.0,206.0,Technical
12754,18040219,5.22,1.0,855.0,855.0,1.33,46.0,46.0,Nontechnical
12755,18040269,4.13,1.0,827.0,827.0,3.68,55.0,283.0,Technical
12756,18040215,1.02,1.0,41.0,41.0,0.07,31.0,40.0,Nontechnical
12757,21111023,0.16,1.0,6.0,6.0,0.0,37.0,3.0,Technical
12758,19060416,1.39,1.0,68.0,929.0,1.34,43.0,65.0,Technical
12759,19060551,3.86,1.0,984.0,955.0,3.63,140.0,41.0,Nontechnical
12760,21050703,3.57,1.0,869.0,869.0,2.89,83.0,83.0,Nontechnical
12761,18040178,14.4,1.0,0.0,0.0,0.01,546.0,524.0,Nontechnical
12762,21050692,0.39,1.0,89.0,89.0,0.35,83.0,83.0,Nontechnical
12763,19060416,1.55,1.0,910.0,917.0,1.51,43.0,65.0,Technical
12764,21110977,9.99,1.0,681.0,680.0,1.28,34.0,34.0,Technical
12765,21110903,3.75,1.0,7.0,7.0,2.56,39.0,61.0,Technical
12766,21111028,2.97,1.0,977.0,977.0,2.71,68.0,240.0,Technical
12767,21050719,8.55,1.0,976.0,978.0,5.58,81.0,81.0,Nontechnical
12768,21050822,9.41,1.0,864.0,865.0,4.58,70.0,41.0,Technical
12769,21110979,1.21,1.0,760.0,760.0,0.79,51.0,11.0,Technical
12770,18040234,1.53,1.0,973.0,973.0,0.85,91.0,95.0,Nontechnical
12771,19060356,2.83,1.0,973.0,974.0,2.02,67.0,68.0,Nontechnical
12772,21050719,8.73,1.0,1.0,1.0,0.02,52.0,93.0,Nontechnical
12773,19060415,4.74,1.0,0.0,0.0,0.0,31.0,31.0,Nontechnical
12774,21050697,4.13,1.0,960.0,964.0,3.5,83.0,83.0,Nontechnical
12775,21050719,9.96,1.0,9994.0,9994.0,9.7,79.0,100.0,Nontechnical
12776,17020141,0.16,1.0,0.0,42.0,0.16,167.0,55.0,Nontechnical
12777,15020013,0.07,1.0,30.0,30.0,0.07,37.0,94.0,Nontechnical
12778,19060395,0.47,1.0,85.0,85.0,0.4,31.0,34.0,Technical
12779,18040291,6.87,1.0,6.0,7.0,0.34,158.0,206.0,Technical
12780,19060395,6.49,1.0,3145.0,3138.0,3.27,31.0,34.0,Technical
12781,21110979,6.1,1.0,971.0,971.0,4.14,51.0,11.0,Technical
12782,18040304,9.66,1.0,9256.0,9430.0,9.95,46.0,46.0,Nontechnical
12783,15020030,9.95,1.0,0.0,0.0,0.0,211.0,234.0,Nontechnical
12784,21050651,3.77,1.0,979.0,979.0,3.76,43.0,43.0,Technical
12785,19060363,5.05,1.0,988.0,988.0,4.47,107.0,49.0,Technical
12786,18040296,1.02,1.0,214.0,214.0,0.15,31.0,32.0,Nontechnical
12787,18040177,7.93,1.0,6.0,51.0,0.18,31.0,148.0,Technical
12788,19060571,0.39,1.0,3.0,3.0,0.29,108.0,109.0,Nontechnical
12789,21111069,2.61,1.0,972.0,972.0,2.33,60.0,320.0,Technical
12790,19060551,3.59,1.0,952.0,952.0,1.48,36.0,72.0,Nontechnical
12791,19060415,0.6,1.0,92.0,47.0,0.36,31.0,31.0,Nontechnical
12792,19060439,2.36,1.0,50.0,49.0,2.34,50.0,9.0,Nontechnical
12793,21050719,5.16,1.0,3.0,3.0,0.06,79.0,100.0,Nontechnical
12794,21110893,0.07,1.0,28.0,27.0,0.05,39.0,61.0,Technical
12795,19060419,2.28,1.0,81.0,99.0,0.15,33.0,14.0,Technical
12796,19060347,4.66,1.0,0.0,9.0,0.0,243.0,294.0,Nontechnical
12797,21050784,9.41,1.0,930.0,930.0,2.23,41.0,42.0,Technical
12798,18040296,3.72,1.0,974.0,975.0,1.45,68.0,74.0,Nontechnical
12799,21050831,3.83,1.0,938.0,938.0,3.59,70.0,41.0,Technical
12800,21110979,2.11,1.0,152.0,152.0,0.25,51.0,11.0,Technical
12801,21110979,4.84,1.0,84.0,975.0,1.59,51.0,11.0,Technical
12802,19060563,6.05,1.0,0.0,0.0,0.0,275.0,205.0,Nontechnical
12803,21050690,1.57,1.0,81.0,81.0,0.26,83.0,83.0,Nontechnical
12804,21050582,1.6,1.0,958.0,959.0,1.24,51.0,69.0,Technical
12805,21050823,9.4,1.0,928.0,928.0,8.49,70.0,41.0,Technical
12806,15020016,6.16,1.0,81.0,81.0,0.19,46.0,67.0,Nontechnical
12807,19060326,8.98,1.0,0.0,0.0,0.0,32.0,166.0,Nontechnical
12808,18040271,2.7,1.0,82.0,82.0,0.13,40.0,77.0,Technical
12809,21111069,0.39,1.0,92.0,92.0,0.17,325.0,325.0,Technical
12810,19060306,0.0,1.0,0.0,0.0,0.0,150.0,152.0,Technical
12811,19060557,9.07,1.0,962.0,963.0,3.79,220.0,4.0,Technical
12812,19060557,2.86,1.0,94.0,94.0,0.75,186.0,9.0,Nontechnical
12813,21110979,0.85,1.0,0.0,0.0,0.0,51.0,11.0,Technical
12814,21050601,1.56,1.0,849.0,849.0,1.19,60.0,61.0,Technical
12815,19060551,2.32,1.0,986.0,988.0,1.29,45.0,74.0,Nontechnical
12816,21050610,6.43,1.0,2796.0,2796.0,2.77,75.0,76.0,Nontechnical
12817,18040304,1.5,1.0,120.0,2.0,0.12,35.0,89.0,Nontechnical
12818,19060428,1.53,1.0,946.0,990.0,1.4,43.0,65.0,Technical
12819,19060356,2.22,1.0,96.0,96.0,1.98,67.0,68.0,Nontechnical
12820,18040296,0.5,1.0,0.0,0.0,0.0,158.0,206.0,Technical
12821,19060334,1.38,1.0,31.0,407.0,1.29,59.0,24.0,Nontechnical
12822,19060557,3.73,1.0,54.0,54.0,0.19,186.0,9.0,Nontechnical
12823,21050582,7.58,1.0,992.0,935.0,6.48,56.0,58.0,Nontechnical
12824,18040296,0.93,1.0,950.0,950.0,0.91,158.0,206.0,Technical
12825,19060551,5.71,1.0,960.0,960.0,5.55,140.0,41.0,Nontechnical
12826,19060447,3.82,1.0,377.0,377.0,3.56,50.0,9.0,Nontechnical
12827,18040296,9.94,1.0,60.0,60.0,0.1,66.0,17.0,Nontechnical
12828,19060551,2.37,1.0,955.0,956.0,2.31,36.0,72.0,Nontechnical
12829,18040304,7.22,1.0,2193.0,2193.0,2.69,46.0,46.0,Nontechnical
12830,21050851,9.91,1.0,0.0,0.0,0.0,62.0,423.0,Technical
12831,18040193,2.94,1.0,884.0,884.0,1.3,53.0,320.0,Technical
12832,18040178,4.76,1.0,72.0,81.0,0.15,150.0,161.0,Technical
12833,18040234,0.33,1.0,5.0,5.0,0.16,91.0,95.0,Nontechnical
12834,21050783,5.93,1.0,986.0,987.0,5.81,264.0,14.0,Technical
12835,19060411,6.51,1.0,1403.0,4.0,1.31,31.0,34.0,Technical
12836,21050719,9.99,1.0,0.0,0.0,0.0,76.0,76.0,Nontechnical
12837,19060347,1.28,1.0,0.0,0.0,0.0,243.0,294.0,Nontechnical
12838,21110993,8.22,1.0,9.0,9.0,0.27,62.0,87.0,Technical
12839,21111069,4.53,1.0,977.0,976.0,3.28,60.0,320.0,Technical
12840,19060447,5.02,1.0,987.0,983.0,3.17,50.0,9.0,Nontechnical
12841,21050625,9.97,1.0,1.0,1.0,0.01,32.0,33.0,Technical
12842,21050830,6.84,1.0,9.0,9.0,0.1,70.0,41.0,Technical
12843,19060416,0.95,1.0,92.0,52.0,0.36,31.0,31.0,Nontechnical
12844,21050601,4.82,1.0,49.0,52.0,4.66,60.0,61.0,Technical
12845,18040255,1.03,1.0,476.0,476.0,0.27,45.0,307.0,Technical
12846,18040296,2.65,1.0,86.0,86.0,1.35,31.0,32.0,Nontechnical
12847,19060416,5.02,1.0,0.0,0.0,0.01,31.0,31.0,Nontechnical
12848,18040178,9.98,1.0,0.0,0.0,0.01,95.0,95.0,Nontechnical
12849,21110979,0.67,1.0,88.0,88.0,0.36,51.0,11.0,Technical
12850,21050601,2.74,1.0,978.0,977.0,2.71,60.0,61.0,Technical
12851,19060326,3.47,1.0,94.0,891.0,3.15,59.0,24.0,Nontechnical
12852,21110979,8.5,1.0,8.0,8.0,0.06,51.0,11.0,Technical
12853,21050711,7.68,1.0,949.0,952.0,5.29,83.0,83.0,Nontechnical
12854,18040234,5.58,1.0,98.0,99.0,4.13,91.0,95.0,Nontechnical
12855,19060419,6.2,1.0,4138.0,4138.0,2.94,33.0,14.0,Technical
12856,21110979,0.44,1.0,79.0,79.0,0.29,51.0,11.0,Technical
12857,18040277,9.04,1.0,2.0,2.0,0.0,158.0,206.0,Technical
12858,19060347,6.12,1.0,9.0,9.0,1.4,243.0,294.0,Nontechnical
12859,19060356,5.15,1.0,560.0,560.0,4.17,67.0,68.0,Nontechnical
12860,18040178,9.94,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
12861,21050581,9.98,1.0,0.0,0.0,0.0,270.0,511.0,Technical
12862,19060416,4.64,1.0,92.0,803.0,1.56,31.0,31.0,Nontechnical
12863,21111040,0.85,1.0,53.0,68.0,0.41,37.0,3.0,Technical
12864,18040255,2.3,1.0,82.0,82.0,0.46,45.0,307.0,Technical
12865,19060551,9.99,1.0,983.0,992.0,7.9,45.0,74.0,Nontechnical
12866,19060326,0.77,1.0,12.0,12.0,0.01,59.0,24.0,Nontechnical
12867,21050822,4.36,1.0,4253.0,4252.0,3.97,70.0,41.0,Technical
12868,18040245,8.33,1.0,819.0,819.0,0.57,45.0,307.0,Technical
12869,21050719,9.99,1.0,9.0,9.0,0.26,79.0,100.0,Nontechnical
12870,17020142,9.44,1.0,5.0,6.0,0.01,177.0,524.0,Nontechnical
12871,18040269,1.86,1.0,867.0,867.0,1.69,55.0,283.0,Technical
12872,21050813,8.16,1.0,995.0,995.0,5.19,33.0,84.0,Technical
12873,18040234,7.11,1.0,0.0,0.0,0.0,91.0,95.0,Nontechnical
12874,19060551,9.01,1.0,591.0,591.0,5.39,36.0,72.0,Nontechnical
12875,21050822,0.51,1.0,55.0,55.0,0.1,70.0,41.0,Technical
12876,19060326,6.73,1.0,4.0,4.0,0.01,97.0,98.0,Nontechnical
12877,21050625,6.63,1.0,0.0,0.0,0.0,32.0,33.0,Technical
12878,18040296,3.68,1.0,960.0,960.0,1.56,68.0,74.0,Nontechnical
12879,21111069,5.87,1.0,1175.0,1175.0,4.78,60.0,320.0,Technical
12880,21110979,1.21,1.0,760.0,760.0,0.79,51.0,11.0,Technical
12881,19060571,5.45,1.0,998.0,982.0,5.33,69.0,80.0,Nontechnical
12882,19060419,2.61,1.0,25.0,25.0,0.1,33.0,14.0,Technical
12883,19060395,9.98,1.0,979.0,981.0,2.31,31.0,34.0,Technical
12884,21050719,7.52,1.0,85.0,7452.0,4.52,79.0,100.0,Nontechnical
12885,17010091,9.81,1.0,0.0,0.0,0.0,167.0,55.0,Nontechnical
12886,18040277,9.21,1.0,38.0,38.0,0.08,158.0,206.0,Technical
12887,21110903,0.07,1.0,63.0,63.0,0.07,39.0,61.0,Technical
12888,21111069,9.78,1.0,966.0,966.0,3.78,60.0,320.0,Technical
12889,18040274,9.99,1.0,0.0,0.0,0.0,158.0,206.0,Technical
12890,18040255,0.43,1.0,0.0,0.0,0.0,45.0,307.0,Technical
12891,21050855,5.31,1.0,914.0,921.0,3.56,51.0,74.0,Technical
12892,21050719,4.12,1.0,5.0,5.0,0.1,52.0,93.0,Nontechnical
12893,19060416,3.73,1.0,936.0,935.0,2.74,31.0,34.0,Technical
12894,19060356,2.76,1.0,83.0,83.0,2.06,67.0,68.0,Nontechnical
12895,19060551,2.08,1.0,913.0,913.0,1.93,140.0,41.0,Nontechnical
12896,19060551,4.62,1.0,855.0,855.0,2.88,42.0,67.0,Nontechnical
12897,19060315,8.02,1.0,22.0,22.0,0.05,61.0,81.0,Nontechnical
12898,21050582,1.56,1.0,943.0,943.0,1.36,51.0,69.0,Technical
12899,19060324,4.39,1.0,810.0,810.0,4.31,97.0,98.0,Nontechnical
12900,18040304,5.3,1.0,0.0,0.0,0.0,146.0,224.0,Nontechnical
12901,18040255,3.96,1.0,906.0,906.0,1.77,55.0,283.0,Technical
12902,19060416,0.35,1.0,86.0,221.0,0.26,31.0,31.0,Nontechnical
12903,21110977,8.13,1.0,894.0,902.0,1.78,34.0,34.0,Technical
12904,21050615,9.96,1.0,0.0,0.0,0.0,75.0,76.0,Nontechnical
12905,19060347,9.95,1.0,8906.0,8918.0,6.87,243.0,294.0,Nontechnical
12906,18040177,8.77,1.0,870.0,873.0,2.8,31.0,148.0,Technical
12907,19060554,3.11,1.0,54.0,54.0,0.32,220.0,4.0,Technical
12908,21050719,4.29,1.0,944.0,946.0,3.69,81.0,81.0,Nontechnical
12909,21050719,8.12,1.0,8.0,10.0,0.0,76.0,76.0,Nontechnical
12910,18040304,9.97,1.0,931.0,931.0,4.31,46.0,46.0,Nontechnical
12911,18040296,16.25,1.0,45.0,81.0,0.15,158.0,206.0,Technical
12912,19060363,5.01,1.0,1151.0,1151.0,1.25,107.0,49.0,Technical
12913,19060306,6.37,1.0,885.0,885.0,0.61,150.0,152.0,Technical
12914,21110977,1.92,1.0,91.0,91.0,0.11,48.0,147.0,Technical
12915,21050651,1.18,1.0,0.0,0.0,0.0,48.0,122.0,Nontechnical
12916,21110979,2.37,1.0,97.0,96.0,1.17,51.0,11.0,Technical
12917,19060419,3.88,1.0,0.0,0.0,0.0,31.0,31.0,Nontechnical
12918,18040234,2.01,1.0,91.0,91.0,0.81,91.0,95.0,Nontechnical
12919,21050576,6.14,1.0,914.0,914.0,5.76,270.0,511.0,Technical
12920,19060551,4.5,1.0,998.0,998.0,2.33,285.0,41.0,Nontechnical
12921,18040178,9.95,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
12922,19060416,9.95,1.0,69.0,69.0,0.4,31.0,34.0,Technical
12923,19060307,1.37,1.0,55.0,55.0,0.16,61.0,81.0,Nontechnical
12924,18040215,0.76,1.0,0.0,0.0,0.0,31.0,40.0,Nontechnical
12925,21110979,2.19,1.0,9.0,757.0,1.05,51.0,11.0,Technical
12926,21050697,4.76,1.0,1969.0,1969.0,3.14,83.0,83.0,Nontechnical
12927,21050856,3.08,1.0,958.0,958.0,2.88,51.0,74.0,Technical
12928,19060326,0.77,1.0,85.0,124.0,0.18,59.0,24.0,Nontechnical
12929,19060395,9.68,1.0,3.0,8.0,0.03,31.0,34.0,Technical
12930,19060334,2.86,1.0,756.0,774.0,2.25,59.0,24.0,Nontechnical
12931,21111023,4.49,1.0,37.0,37.0,0.09,37.0,3.0,Technical
12932,18040282,5.27,1.0,48.0,91.0,1.12,150.0,152.0,Technical
12933,19060551,4.86,1.0,4720.0,4721.0,4.5,45.0,74.0,Nontechnical
12934,19060334,2.51,1.0,653.0,660.0,2.09,59.0,24.0,Nontechnical
12935,19060551,4.62,1.0,937.0,937.0,4.16,45.0,74.0,Nontechnical
12936,21050719,9.64,1.0,0.0,0.0,0.0,71.0,76.0,Nontechnical
12937,18040304,0.42,1.0,5.0,62.0,0.41,35.0,89.0,Nontechnical
12938,19060416,4.1,1.0,75.0,75.0,1.87,31.0,34.0,Technical
12939,19060395,0.98,1.0,616.0,616.0,0.8,31.0,34.0,Technical
12940,19060324,1.46,1.0,99.0,99.0,0.26,43.0,76.0,Nontechnical
12941,21050692,0.64,1.0,62.0,62.0,0.36,83.0,83.0,Nontechnical
12942,18040282,6.63,1.0,99.0,974.0,4.54,150.0,152.0,Technical
12943,18040203,8.67,1.0,988.0,988.0,7.72,31.0,40.0,Nontechnical
12944,21050651,7.82,1.0,0.0,0.0,0.68,69.0,76.0,Nontechnical
12945,21050719,9.09,1.0,906.0,961.0,6.9,81.0,81.0,Nontechnical
12946,18040219,7.83,1.0,0.0,0.0,0.0,39.0,530.0,Nontechnical
12947,18040178,4.19,1.0,999.0,998.0,4.07,95.0,95.0,Nontechnical
12948,19060347,7.21,1.0,995.0,996.0,2.73,243.0,294.0,Nontechnical
12949,19060315,9.92,1.0,46.0,46.0,0.07,61.0,81.0,Nontechnical
12950,19060345,9.98,1.0,1.0,1.0,0.02,63.0,83.0,Nontechnical
12951,21050719,9.98,1.0,923.0,923.0,9.09,81.0,81.0,Nontechnical
12952,19060427,9.48,1.0,4786.0,4786.0,3.35,43.0,65.0,Technical
12953,19060326,2.51,1.0,653.0,660.0,2.09,59.0,24.0,Nontechnical
12954,18040234,0.24,1.0,40.0,40.0,0.1,91.0,95.0,Nontechnical
12955,19060450,1.75,1.0,0.0,0.0,0.0,263.0,577.0,Nontechnical
12956,19060551,1.09,1.0,884.0,884.0,1.01,42.0,67.0,Nontechnical
12957,21050851,2.31,1.0,2483.0,2483.0,2.31,62.0,423.0,Technical
12958,18040293,9.49,1.0,913.0,913.0,1.05,158.0,206.0,Technical
12959,18040272,2.21,1.0,1999.0,1999.0,2.07,118.0,283.0,Technical
12960,19060345,2.91,1.0,46.0,46.0,0.03,63.0,83.0,Nontechnical
12961,19060315,7.43,1.0,25.0,25.0,0.05,61.0,81.0,Nontechnical
12962,19060416,2.39,1.0,98.0,943.0,1.24,119.0,153.0,Technical
12963,21050651,4.11,1.0,0.0,0.0,0.0,69.0,76.0,Nontechnical
12964,19060347,7.42,1.0,0.0,10.0,0.02,243.0,294.0,Nontechnical
12965,19060416,2.02,1.0,887.0,98.0,1.55,119.0,153.0,Technical
12966,18040296,4.84,1.0,8.0,8.0,0.96,68.0,74.0,Nontechnical
12967,19060557,3.15,1.0,31.0,32.0,3.05,74.0,46.0,Nontechnical
12968,21050697,3.62,1.0,341.0,341.0,1.73,83.0,83.0,Nontechnical
12969,19060395,9.98,1.0,0.0,19.0,0.08,31.0,34.0,Technical
12970,21050582,0.42,1.0,20.0,24.0,0.01,56.0,58.0,Nontechnical
12971,21111023,8.5,1.0,2.0,2.0,0.0,37.0,3.0,Technical
12972,21050591,5.74,1.0,89.0,81.0,0.55,56.0,58.0,Nontechnical
12973,17010091,9.92,1.0,0.0,0.0,0.0,167.0,55.0,Nontechnical
12974,21050654,4.54,1.0,86.0,86.0,0.4,145.0,343.0,Nontechnical
12975,19060345,9.99,1.0,2.0,2.0,0.03,63.0,83.0,Nontechnical
12976,19060345,9.98,1.0,1.0,1.0,0.01,63.0,83.0,Nontechnical
12977,21050665,2.27,1.0,679.0,681.0,1.45,145.0,343.0,Nontechnical
12978,21111028,9.96,1.0,983.0,984.0,7.59,68.0,240.0,Technical
12979,21050719,1.36,1.0,914.0,914.0,1.09,81.0,81.0,Nontechnical
12980,15020035,9.97,1.0,0.0,0.0,0.0,167.0,234.0,Nontechnical
12981,18040177,9.95,1.0,78.0,78.0,0.74,31.0,148.0,Technical
12982,21050719,9.98,1.0,5.0,5.0,0.15,71.0,76.0,Nontechnical
12983,21050719,4.63,1.0,985.0,986.0,3.26,81.0,81.0,Nontechnical
12984,18040296,9.5,1.0,0.0,0.0,0.0,158.0,206.0,Technical
12985,19060306,3.73,1.0,74.0,85.0,3.47,150.0,152.0,Technical
12986,18040234,1.05,1.0,531.0,531.0,0.5,91.0,95.0,Nontechnical
12987,21050601,4.54,1.0,965.0,965.0,4.53,60.0,61.0,Technical
12988,18040271,7.81,1.0,550.0,550.0,0.86,31.0,148.0,Technical
12989,21050719,6.37,1.0,969.0,969.0,4.77,81.0,81.0,Nontechnical
12990,18040245,8.05,1.0,0.0,0.0,0.0,158.0,206.0,Technical
